"@timestamp",pkttype,"header.manufacturerId"
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
"Jan 7, 2025 @ 17:35:22.859",vehicleBusStatus,0071008DBD
